time_s,time_days,time_years,Tout_degC,power_W,cumulative_energy_J,cumulative_energy_MWh
21859200.0,253.0,0.6931506849315069,17.52940893032226,263529.31256127905,6393447683503.88,1775.9576898621888
21945600.0,254.0,0.6958904109589041,17.526887175961747,263441.05115866114,6416212803216.581,1782.281334226828
22032000.0,255.0,0.6986301369863014,17.524377011023926,263353.1953858374,6438970314667.304,1788.6028651853621
22118400.0,256.0,0.7013698630136986,17.521878336460126,263265.74177610443,6461720252752.699,1794.9222924313053
22204800.0,257.0,0.7041095890410959,17.519391054451024,263178.6869057858,6484462652071.757,1801.239625575488
22291200.0,258.0,0.7068493150684931,17.51691506839286,263092.02739375003,6507197546929.497,1807.5548741470825
22377600.0,259.0,0.7095890410958904,17.514450282875472,263005.7599006415,6529924971340.615,1813.8680475946153
22464000.0,260.0,0.7123287671232876,17.511996603658957,262919.8811280635,6552644959033.056,1820.17915528696
22550400.0,261.0,0.7150684931506849,17.50955393766419,262834.3878182467,6575357543451.536,1826.4882065143156
22636800.0,262.0,0.7178082191780822,17.50712219294735,262749.27675315726,6598062757761.0205,1832.7952104891724
22723200.0,263.0,0.7205479452054795,17.50470127867636,262664.5447536726,6620760634850.115,1839.1001763472543
22809600.0,264.0,0.7232876712328767,17.502291105124783,262580.1886793674,6643451207334.423,1845.4031131484508
22896000.0,265.0,0.726027397260274,17.49989158365097,262496.205427784,6666134507559.852,1851.7040298777365
22982400.0,266.0,0.7287671232876712,17.497502626677452,262412.59193371085,6688810567605.868,1858.0029354460744
